timestamp,(HealthService)/Sessions In Use,(HealthService)/Sessions % Used
08/03/2023 03:43:17.656,20,23.52941176470588
08/03/2023 03:44:17.669,20,23.52941176470588
08/03/2023 03:45:17.683,20,23.52941176470588
08/03/2023 03:46:17.743,20,23.52941176470588
08/03/2023 03:47:17.756,20,23.52941176470588
08/03/2023 03:48:17.769,20,23.52941176470588
08/03/2023 03:49:17.782,20,23.52941176470588
08/03/2023 03:50:17.795,20,23.52941176470588
08/03/2023 03:51:17.809,20,23.52941176470588
08/03/2023 03:52:17.822,20,23.52941176470588
08/03/2023 03:53:17.835,20,23.52941176470588
08/03/2023 03:54:17.848,20,23.52941176470588
08/03/2023 03:55:17.861,20,23.52941176470588
08/03/2023 03:56:17.875,20,23.52941176470588
08/03/2023 03:57:17.888,20,23.52941176470588
08/03/2023 03:58:17.901,20,23.52941176470588
08/03/2023 03:59:17.914,20,23.52941176470588
08/03/2023 04:00:17.927,20,23.52941176470588
08/03/2023 04:01:17.941,20,23.52941176470588
08/03/2023 04:02:17.954,20,23.52941176470588
08/03/2023 04:03:17.967,20,23.52941176470588
08/03/2023 04:04:17.980,20,23.52941176470588
08/03/2023 04:05:17.993,20,23.52941176470588
08/03/2023 04:06:18.053,20,23.52941176470588
08/03/2023 04:07:18.067,20,23.52941176470588
08/03/2023 04:08:18.080,20,23.52941176470588
08/03/2023 04:09:18.093,20,23.52941176470588
08/03/2023 04:10:18.106,20,23.52941176470588
08/03/2023 04:11:18.119,20,23.52941176470588
08/03/2023 04:12:18.133,20,23.52941176470588
08/03/2023 04:13:18.146,20,23.52941176470588
08/03/2023 04:14:18.159,20,23.52941176470588
08/03/2023 04:15:18.172,20,23.52941176470588
08/03/2023 04:16:18.185,20,23.52941176470588
08/03/2023 04:17:18.199,20,23.52941176470588
08/03/2023 04:18:18.212,20,23.52941176470588
08/03/2023 04:19:18.225,20,23.52941176470588
08/03/2023 04:20:18.238,20,23.52941176470588
08/03/2023 04:21:18.251,20,23.52941176470588
08/03/2023 04:22:18.265,20,23.52941176470588
08/03/2023 04:23:18.278,20,23.52941176470588
08/03/2023 04:24:18.291,20,23.52941176470588
08/03/2023 04:25:18.304,20,23.52941176470588
08/03/2023 04:26:18.317,20,23.52941176470588
08/03/2023 04:27:18.331,20,23.52941176470588
08/03/2023 04:28:18.344,20,23.52941176470588
08/03/2023 04:29:18.357,20,23.52941176470588
08/03/2023 04:30:18.370,20,23.52941176470588
08/03/2023 04:31:18.383,20,23.52941176470588
08/03/2023 04:32:18.397,20,23.52941176470588
08/03/2023 04:33:18.410,20,23.52941176470588
08/03/2023 04:34:18.423,20,23.52941176470588
08/03/2023 04:35:18.436,20,23.52941176470588
08/03/2023 04:36:18.449,20,23.52941176470588
08/03/2023 04:37:18.463,20,23.52941176470588
08/03/2023 04:38:18.476,20,23.52941176470588
08/03/2023 04:39:18.489,20,23.52941176470588
08/03/2023 04:40:18.502,20,23.52941176470588
08/03/2023 04:41:18.515,20,23.52941176470588
08/03/2023 04:42:18.529,20,23.52941176470588
08/03/2023 04:43:18.542,20,23.52941176470588
08/03/2023 04:44:18.555,20,23.52941176470588
08/03/2023 04:45:18.568,20,23.52941176470588
08/03/2023 04:46:18.581,20,23.52941176470588
08/03/2023 04:47:18.595,20,23.52941176470588
08/03/2023 04:48:18.608,20,23.52941176470588
08/03/2023 04:49:18.668,20,23.52941176470588
08/03/2023 04:50:18.681,20,23.52941176470588
08/03/2023 04:51:18.694,20,23.52941176470588
08/03/2023 04:52:18.707,20,23.52941176470588
08/03/2023 04:53:18.721,20,23.52941176470588
08/03/2023 04:54:18.734,20,23.52941176470588
08/03/2023 04:55:18.747,20,23.52941176470588
08/03/2023 04:56:18.760,20,23.52941176470588
08/03/2023 04:57:18.773,20,23.52941176470588
08/03/2023 04:58:18.787,20,23.52941176470588
08/03/2023 04:59:18.800,20,23.52941176470588
08/03/2023 05:00:18.813,20,23.52941176470588
08/03/2023 05:01:18.826,20,23.52941176470588
08/03/2023 05:02:18.839,20,23.52941176470588
08/03/2023 05:03:18.853,20,23.52941176470588
08/03/2023 05:04:18.866,20,23.52941176470588
08/03/2023 05:05:18.879,20,23.52941176470588
08/03/2023 05:06:18.892,20,23.52941176470588
08/03/2023 05:07:18.905,20,23.52941176470588
08/03/2023 05:08:18.919,20,23.52941176470588
08/03/2023 05:09:18.932,20,23.52941176470588
08/03/2023 05:10:18.945,20,23.52941176470588
08/03/2023 05:11:18.958,20,23.52941176470588
08/03/2023 05:12:18.971,20,23.52941176470588
08/03/2023 05:13:18.985,20,23.52941176470588
08/03/2023 05:14:18.998,20,23.52941176470588
08/03/2023 05:15:19.011,20,23.52941176470588
08/03/2023 05:16:19.024,20,23.52941176470588
08/03/2023 05:17:19.037,20,23.52941176470588
08/03/2023 05:18:19.051,20,23.52941176470588
08/03/2023 05:19:19.064,20,23.52941176470588
08/03/2023 05:20:19.077,20,23.52941176470588
08/03/2023 05:21:19.090,20,23.52941176470588
08/03/2023 05:22:19.103,20,23.52941176470588
08/03/2023 05:23:19.117,20,23.52941176470588
08/03/2023 05:24:19.130,20,23.52941176470588
08/03/2023 05:25:19.143,20,23.52941176470588
08/03/2023 05:26:19.156,20,23.52941176470588
08/03/2023 05:27:19.169,20,23.52941176470588
08/03/2023 05:28:19.183,20,23.52941176470588
08/03/2023 05:29:19.196,20,23.52941176470588
08/03/2023 05:30:19.209,20,23.52941176470588
08/03/2023 05:31:19.222,20,23.52941176470588
08/03/2023 05:32:19.235,20,23.52941176470588
08/03/2023 05:33:19.249,20,23.52941176470588
08/03/2023 05:34:19.262,20,23.52941176470588
08/03/2023 05:35:19.275,20,23.52941176470588
08/03/2023 05:36:19.288,20,23.52941176470588
08/03/2023 05:37:19.301,20,23.52941176470588
08/03/2023 05:38:19.315,20,23.52941176470588
08/03/2023 05:39:19.328,20,23.52941176470588
08/03/2023 05:40:19.341,20,23.52941176470588
08/03/2023 05:41:19.354,20,23.52941176470588
08/03/2023 05:42:19.367,20,23.52941176470588
08/03/2023 05:43:19.381,20,23.52941176470588
08/03/2023 05:44:19.394,20,23.52941176470588
08/03/2023 05:45:19.407,20,23.52941176470588
08/03/2023 05:46:19.420,20,23.52941176470588
08/03/2023 05:47:19.433,20,23.52941176470588
08/03/2023 05:48:19.447,20,23.52941176470588
08/03/2023 05:49:19.460,20,23.52941176470588
08/03/2023 05:50:19.473,20,23.52941176470588
08/03/2023 05:51:19.486,20,23.52941176470588
08/03/2023 05:52:19.499,20,23.52941176470588
08/03/2023 05:53:19.513,20,23.52941176470588
08/03/2023 05:54:19.526,20,23.52941176470588
08/03/2023 05:55:19.539,20,23.52941176470588
08/03/2023 05:56:19.552,20,23.52941176470588
08/03/2023 05:57:19.565,20,23.52941176470588
08/03/2023 05:58:19.579,20,23.52941176470588
08/03/2023 05:59:19.592,20,23.52941176470588
08/03/2023 06:00:19.605,20,23.52941176470588
08/03/2023 06:01:19.618,20,23.52941176470588
08/03/2023 06:02:19.631,20,23.52941176470588
08/03/2023 06:03:19.645,20,23.52941176470588
08/03/2023 06:04:19.658,20,23.52941176470588
08/03/2023 06:05:19.671,20,23.52941176470588
08/03/2023 06:06:19.684,20,23.52941176470588
08/03/2023 06:07:19.697,20,23.52941176470588
08/03/2023 06:08:19.711,20,23.52941176470588
08/03/2023 06:09:19.724,20,23.52941176470588
08/03/2023 06:10:19.737,20,23.52941176470588
08/03/2023 06:11:19.750,20,23.52941176470588
08/03/2023 06:12:19.763,20,23.52941176470588
08/03/2023 06:13:19.777,20,23.52941176470588
08/03/2023 06:14:19.790,20,23.52941176470588
08/03/2023 06:15:19.803,20,23.52941176470588
08/03/2023 06:16:19.816,20,23.52941176470588
08/03/2023 06:17:19.829,20,23.52941176470588
08/03/2023 06:18:19.889,20,23.52941176470588
08/03/2023 06:19:19.903,20,23.52941176470588
08/03/2023 06:20:19.916,20,23.52941176470588
08/03/2023 06:21:19.929,20,23.52941176470588
08/03/2023 06:22:19.942,20,23.52941176470588
08/03/2023 06:23:19.955,20,23.52941176470588
08/03/2023 06:24:19.969,20,23.52941176470588
08/03/2023 06:25:19.982,20,23.52941176470588
08/03/2023 06:26:19.995,20,23.52941176470588
08/03/2023 06:27:20.008,20,23.52941176470588
08/03/2023 06:28:20.021,20,23.52941176470588
08/03/2023 06:29:20.066,20,23.52941176470588
08/03/2023 06:30:20.079,20,23.52941176470588
08/03/2023 06:31:20.092,20,23.52941176470588
08/03/2023 06:32:20.105,20,23.52941176470588
08/03/2023 06:33:20.119,20,23.52941176470588
08/03/2023 06:34:20.132,20,23.52941176470588
08/03/2023 06:35:20.145,20,23.52941176470588
08/03/2023 06:36:20.158,20,23.52941176470588
08/03/2023 06:37:20.171,20,23.52941176470588
08/03/2023 06:38:20.185,20,23.52941176470588
08/03/2023 06:39:20.198,20,23.52941176470588
08/03/2023 06:40:20.211,20,23.52941176470588
08/03/2023 06:41:20.224,20,23.52941176470588
08/03/2023 06:42:20.237,20,23.52941176470588
08/03/2023 06:43:20.251,20,23.52941176470588
08/03/2023 06:44:20.264,20,23.52941176470588
08/03/2023 06:45:20.277,20,23.52941176470588
08/03/2023 06:46:20.290,20,23.52941176470588
08/03/2023 06:47:20.303,20,23.52941176470588
08/03/2023 06:48:20.317,20,23.52941176470588
08/03/2023 06:49:20.330,20,23.52941176470588
08/03/2023 06:50:20.343,20,23.52941176470588
08/03/2023 06:51:20.356,20,23.52941176470588
08/03/2023 06:52:20.369,20,23.52941176470588
08/03/2023 06:53:20.383,20,23.52941176470588
08/03/2023 06:54:20.396,20,23.52941176470588
08/03/2023 06:55:20.409,20,23.52941176470588
08/03/2023 06:56:20.422,20,23.52941176470588
08/03/2023 06:57:20.435,20,23.52941176470588
08/03/2023 06:58:20.449,20,23.52941176470588
08/03/2023 06:59:20.462,20,23.52941176470588
08/03/2023 07:00:20.475,20,23.52941176470588
08/03/2023 07:01:20.488,20,23.52941176470588
08/03/2023 07:02:20.501,20,23.52941176470588
08/03/2023 07:03:20.515,20,23.52941176470588
08/03/2023 07:04:20.528,20,23.52941176470588
08/03/2023 07:05:20.541,20,23.52941176470588
08/03/2023 07:06:20.554,20,23.52941176470588
08/03/2023 07:07:20.567,20,23.52941176470588
08/03/2023 07:08:20.581,20,23.52941176470588
08/03/2023 07:09:20.594,20,23.52941176470588
08/03/2023 07:10:20.607,20,23.52941176470588
08/03/2023 07:11:20.620,20,23.52941176470588
08/03/2023 07:12:20.633,20,23.52941176470588
08/03/2023 07:13:20.647,20,23.52941176470588
08/03/2023 07:14:20.660,20,23.52941176470588
08/03/2023 07:15:20.673,20,23.52941176470588
08/03/2023 07:16:20.686,20,23.52941176470588
08/03/2023 07:17:20.699,20,23.52941176470588
08/03/2023 07:18:20.713,20,23.52941176470588
08/03/2023 07:19:20.726,20,23.52941176470588
08/03/2023 07:20:20.739,20,23.52941176470588
08/03/2023 07:21:20.752,20,23.52941176470588
08/03/2023 07:22:20.765,20,23.52941176470588
08/03/2023 07:23:20.779,20,23.52941176470588
08/03/2023 07:24:20.792,20,23.52941176470588
08/03/2023 07:25:20.805,20,23.52941176470588
08/03/2023 07:26:20.818,20,23.52941176470588
08/03/2023 07:27:20.831,20,23.52941176470588
08/03/2023 07:28:20.845,20,23.52941176470588
08/03/2023 07:29:20.858,20,23.52941176470588
08/03/2023 07:30:20.871,20,23.52941176470588
08/03/2023 07:31:20.884,20,23.52941176470588
08/03/2023 07:32:20.897,20,23.52941176470588
08/03/2023 07:33:20.911,20,23.52941176470588
08/03/2023 07:34:20.924,20,23.52941176470588
08/03/2023 07:35:20.937,20,23.52941176470588
08/03/2023 07:36:20.950,20,23.52941176470588
08/03/2023 07:37:20.963,20,23.52941176470588
08/03/2023 07:38:20.989,20,23.52941176470588
08/03/2023 07:39:21.023,20,23.52941176470588
08/03/2023 07:40:21.058,20,23.52941176470588
08/03/2023 07:41:21.093,20,23.52941176470588
08/03/2023 07:42:21.128,20,23.52941176470588
08/03/2023 07:43:21.155,20,23.52941176470588
08/03/2023 07:44:21.176,20,23.52941176470588
08/03/2023 07:45:21.196,20,23.52941176470588
08/03/2023 07:46:21.233,20,23.52941176470588
08/03/2023 07:47:21.254,20,23.52941176470588
08/03/2023 07:48:21.272,20,23.52941176470588
08/03/2023 07:49:21.288,20,23.52941176470588
08/03/2023 07:50:21.305,20,23.52941176470588
08/03/2023 07:51:21.321,20,23.52941176470588
08/03/2023 07:52:21.337,20,23.52941176470588
08/03/2023 07:53:21.352,20,23.52941176470588
08/03/2023 07:54:21.382,20,23.52941176470588
08/03/2023 07:55:21.396,20,23.52941176470588
08/03/2023 07:56:21.410,20,23.52941176470588
08/03/2023 07:57:21.424,20,23.52941176470588
08/03/2023 07:58:21.437,20,23.52941176470588
08/03/2023 07:59:21.451,20,23.52941176470588
08/03/2023 08:00:21.465,20,23.52941176470588
08/03/2023 08:01:21.478,20,23.52941176470588
08/03/2023 08:02:21.492,20,23.52941176470588
08/03/2023 08:03:21.505,20,23.52941176470588
08/03/2023 08:04:21.519,20,23.52941176470588
08/03/2023 08:05:21.533,20,23.52941176470588
08/03/2023 08:06:21.546,20,23.52941176470588
08/03/2023 08:07:21.560,20,23.52941176470588
08/03/2023 08:08:21.573,20,23.52941176470588
08/03/2023 08:09:21.586,20,23.52941176470588
08/03/2023 08:10:21.599,20,23.52941176470588
08/03/2023 08:11:21.613,20,23.52941176470588
08/03/2023 08:12:21.626,20,23.52941176470588
08/03/2023 08:13:21.639,20,23.52941176470588
08/03/2023 08:14:21.652,20,23.52941176470588
08/03/2023 08:15:21.665,20,23.52941176470588
08/03/2023 08:16:21.679,20,23.52941176470588
08/03/2023 08:17:21.692,20,23.52941176470588
08/03/2023 08:18:21.705,20,23.52941176470588
08/03/2023 08:19:21.718,20,23.52941176470588
08/03/2023 08:20:21.731,20,23.52941176470588
08/03/2023 08:21:21.745,20,23.52941176470588
08/03/2023 08:22:21.758,20,23.52941176470588
08/03/2023 08:23:21.771,20,23.52941176470588
08/03/2023 08:24:21.800,20,23.52941176470588
08/03/2023 08:25:21.813,20,23.52941176470588
08/03/2023 08:26:21.826,20,23.52941176470588
08/03/2023 08:27:21.839,20,23.52941176470588
08/03/2023 08:28:21.853,20,23.52941176470588
08/03/2023 08:29:21.866,20,23.52941176470588
08/03/2023 08:30:21.879,20,23.52941176470588
08/03/2023 08:31:21.892,20,23.52941176470588
08/03/2023 08:32:21.905,20,23.52941176470588
08/03/2023 08:33:21.919,20,23.52941176470588
08/03/2023 08:34:21.932,20,23.52941176470588
08/03/2023 08:35:21.945,20,23.52941176470588
08/03/2023 08:36:21.958,20,23.52941176470588
08/03/2023 08:37:21.971,20,23.52941176470588
08/03/2023 08:38:21.985,20,23.52941176470588
08/03/2023 08:39:21.998,20,23.52941176470588
08/03/2023 08:40:22.011,20,23.52941176470588
08/03/2023 08:41:22.024,20,23.52941176470588
08/03/2023 08:42:22.037,20,23.52941176470588
08/03/2023 08:43:22.051,20,23.52941176470588
08/03/2023 08:44:22.064,20,23.52941176470588
08/03/2023 08:45:22.077,20,23.52941176470588
08/03/2023 08:46:22.090,20,23.52941176470588
08/03/2023 08:47:22.103,20,23.52941176470588
08/03/2023 08:48:22.117,20,23.52941176470588
08/03/2023 08:49:22.130,20,23.52941176470588
08/03/2023 08:50:22.143,20,23.52941176470588
08/03/2023 08:51:22.156,20,23.52941176470588
08/03/2023 08:52:22.169,20,23.52941176470588
08/03/2023 08:53:22.183,20,23.52941176470588
08/03/2023 08:54:22.211,20,23.52941176470588
08/03/2023 08:55:22.225,20,23.52941176470588
08/03/2023 08:56:22.238,20,23.52941176470588
08/03/2023 08:57:22.251,20,23.52941176470588
08/03/2023 08:58:22.264,20,23.52941176470588
08/03/2023 08:59:22.277,20,23.52941176470588
08/03/2023 09:00:22.291,20,23.52941176470588
08/03/2023 09:01:22.304,20,23.52941176470588
08/03/2023 09:02:22.317,20,23.52941176470588
08/03/2023 09:03:22.330,20,23.52941176470588
08/03/2023 09:04:22.343,20,23.52941176470588
08/03/2023 09:05:22.357,20,23.52941176470588
08/03/2023 09:06:22.370,20,23.52941176470588
08/03/2023 09:07:22.383,20,23.52941176470588
08/03/2023 09:08:22.396,20,23.52941176470588
08/03/2023 09:09:22.409,20,23.52941176470588
08/03/2023 09:10:22.423,20,23.52941176470588
08/03/2023 09:11:22.436,20,23.52941176470588
08/03/2023 09:12:22.449,20,23.52941176470588
08/03/2023 09:13:22.462,20,23.52941176470588
08/03/2023 09:14:22.475,20,23.52941176470588
08/03/2023 09:15:22.489,20,23.52941176470588
08/03/2023 09:16:22.502,20,23.52941176470588
08/03/2023 09:17:22.515,20,23.52941176470588
08/03/2023 09:18:22.528,20,23.52941176470588
08/03/2023 09:19:22.541,20,23.52941176470588
08/03/2023 09:20:22.555,20,23.52941176470588
08/03/2023 09:21:22.568,20,23.52941176470588
08/03/2023 09:22:22.581,20,23.52941176470588
08/03/2023 09:23:22.594,20,23.52941176470588
08/03/2023 09:24:22.607,20,23.52941176470588
08/03/2023 09:25:22.621,20,23.52941176470588
08/03/2023 09:26:22.634,20,23.52941176470588
08/03/2023 09:27:22.647,20,23.52941176470588
08/03/2023 09:28:22.660,20,23.52941176470588
08/03/2023 09:29:22.673,20,23.52941176470588
08/03/2023 09:30:22.687,20,23.52941176470588
08/03/2023 09:31:22.700,20,23.52941176470588
08/03/2023 09:32:22.713,20,23.52941176470588
08/03/2023 09:33:22.726,20,23.52941176470588
08/03/2023 09:34:22.739,20,23.52941176470588
08/03/2023 09:35:22.753,20,23.52941176470588
08/03/2023 09:36:22.766,20,23.52941176470588
08/03/2023 09:37:22.779,20,23.52941176470588
08/03/2023 09:38:22.792,20,23.52941176470588
08/03/2023 09:39:22.805,20,23.52941176470588
08/03/2023 09:40:22.819,20,23.52941176470588
08/03/2023 09:41:22.832,20,23.52941176470588
08/03/2023 09:42:22.845,20,23.52941176470588
08/03/2023 09:43:22.858,20,23.52941176470588
08/03/2023 09:44:22.871,20,23.52941176470588
08/03/2023 09:45:22.885,20,23.52941176470588
08/03/2023 09:46:22.898,20,23.52941176470588
08/03/2023 09:47:22.911,20,23.52941176470588
08/03/2023 09:48:22.924,20,23.52941176470588
08/03/2023 09:49:22.953,20,23.52941176470588
08/03/2023 09:50:22.966,20,23.52941176470588
08/03/2023 09:51:22.979,20,23.52941176470588
08/03/2023 09:52:22.993,20,23.52941176470588
08/03/2023 09:53:23.006,20,23.52941176470588
08/03/2023 09:54:23.019,20,23.52941176470588
08/03/2023 09:55:23.032,20,23.52941176470588
08/03/2023 09:56:23.045,20,23.52941176470588
08/03/2023 09:57:23.059,20,23.52941176470588
08/03/2023 09:58:23.072,20,23.52941176470588
08/03/2023 09:59:23.085,20,23.52941176470588
08/03/2023 10:00:23.098,20,23.52941176470588
08/03/2023 10:01:23.111,20,23.52941176470588
08/03/2023 10:02:23.125,20,23.52941176470588
08/03/2023 10:03:23.138,20,23.52941176470588
08/03/2023 10:04:23.151,20,23.52941176470588
08/03/2023 10:05:23.164,20,23.52941176470588
08/03/2023 10:06:23.177,20,23.52941176470588
08/03/2023 10:07:23.191,20,23.52941176470588
08/03/2023 10:08:23.204,20,23.52941176470588
08/03/2023 10:09:23.217,20,23.52941176470588
08/03/2023 10:10:23.230,20,23.52941176470588
08/03/2023 10:11:23.243,20,23.52941176470588
08/03/2023 10:12:23.257,20,23.52941176470588
08/03/2023 10:13:23.270,20,23.52941176470588
08/03/2023 10:14:23.283,20,23.52941176470588
08/03/2023 10:15:23.296,20,23.52941176470588
08/03/2023 10:16:23.309,20,23.52941176470588
08/03/2023 10:17:23.323,20,23.52941176470588
08/03/2023 10:18:23.336,20,23.52941176470588
08/03/2023 10:19:23.349,20,23.52941176470588
08/03/2023 10:20:23.362,20,23.52941176470588
08/03/2023 10:21:23.375,20,23.52941176470588
08/03/2023 10:22:23.389,20,23.52941176470588
08/03/2023 10:23:23.402,20,23.52941176470588
08/03/2023 10:24:23.415,20,23.52941176470588
08/03/2023 10:25:23.428,20,23.52941176470588
08/03/2023 10:26:23.441,20,23.52941176470588
08/03/2023 10:27:23.455,20,23.52941176470588
08/03/2023 10:28:23.468,20,23.52941176470588
08/03/2023 10:29:23.481,20,23.52941176470588
08/03/2023 10:30:23.494,20,23.52941176470588
08/03/2023 10:31:23.507,20,23.52941176470588
08/03/2023 10:32:23.521,20,23.52941176470588
08/03/2023 10:33:23.534,20,23.52941176470588
08/03/2023 10:34:23.547,20,23.52941176470588
08/03/2023 10:35:23.560,20,23.52941176470588
08/03/2023 10:36:23.573,20,23.52941176470588
08/03/2023 10:37:23.587,20,23.52941176470588
08/03/2023 10:38:23.600,20,23.52941176470588
08/03/2023 10:39:23.613,20,23.52941176470588
08/03/2023 10:40:23.626,20,23.52941176470588
08/03/2023 10:41:23.639,20,23.52941176470588
08/03/2023 10:42:23.653,20,23.52941176470588
08/03/2023 10:43:23.666,20,23.52941176470588
08/03/2023 10:44:23.679,20,23.52941176470588
08/03/2023 10:45:23.692,20,23.52941176470588
08/03/2023 10:46:23.705,20,23.52941176470588
08/03/2023 10:47:23.765,20,23.52941176470588
08/03/2023 10:48:23.779,20,23.52941176470588
08/03/2023 10:49:23.792,20,23.52941176470588
08/03/2023 10:50:23.805,20,23.52941176470588
08/03/2023 10:51:23.818,20,23.52941176470588
08/03/2023 10:52:23.831,20,23.52941176470588
08/03/2023 10:53:23.845,20,23.52941176470588
08/03/2023 10:54:23.858,20,23.52941176470588
08/03/2023 10:55:23.871,20,23.52941176470588
08/03/2023 10:56:23.884,20,23.52941176470588
08/03/2023 10:57:23.897,20,23.52941176470588
08/03/2023 10:58:23.911,20,23.52941176470588
08/03/2023 10:59:23.924,20,23.52941176470588
08/03/2023 11:00:23.953,20,23.52941176470588
08/03/2023 11:01:23.966,20,23.52941176470588
08/03/2023 11:02:23.979,20,23.52941176470588
08/03/2023 11:03:23.992,20,23.52941176470588
08/03/2023 11:04:24.005,20,23.52941176470588
08/03/2023 11:05:24.019,20,23.52941176470588
08/03/2023 11:06:24.032,20,23.52941176470588
08/03/2023 11:07:24.076,20,23.52941176470588
08/03/2023 11:08:24.089,20,23.52941176470588
08/03/2023 11:09:24.103,20,23.52941176470588
08/03/2023 11:10:24.116,20,23.52941176470588
08/03/2023 11:11:24.129,20,23.52941176470588
08/03/2023 11:12:24.142,20,23.52941176470588
08/03/2023 11:13:24.155,20,23.52941176470588
